ip,app,device,os,channel,click_time,attributed_time,is_attributed
35182,3,1,17,137,2017-11-07 03:33:27,,0
76471,14,1,17,489,2017-11-09 11:51:05,,0
84684,26,1,19,266,2017-11-07 00:44:02,,0
301294,72,1,9,101,2017-11-09 13:31:25,,0
351478,2,1,13,236,2017-11-09 13:04:21,,0
125283,9,1,22,489,2017-11-08 00:47:23,,0
43793,15,1,12,111,2017-11-08 13:22:14,,0
49602,2,2,47,237,2017-11-07 12:23:39,,0
24616,3,1,19,452,2017-11-07 00:11:51,,0
105560,29,1,19,213,2017-11-07 09:57:25,,0
74205,3,1,1,424,2017-11-07 04:56:48,,0
84644,12,1,13,245,2017-11-07 10:45:04,,0
103385,23,1,19,153,2017-11-08 07:02:42,,0
3994,29,1,9,343,2017-11-08 09:07:56,,0
14926,15,1,13,245,2017-11-07 01:37:35,,0
120669,12,1,19,178,2017-11-07 11:34:29,,0
114276,12,2,1,259,2017-11-08 09:49:29,,0
89253,12,1,17,178,2017-11-07 12:34:47,,0
13936,9,1,13,232,2017-11-08 15:12:48,,0
97126,7,1,37,101,2017-11-09 07:17:42,,0
250443,3,1,19,280,2017-11-08 01:35:05,,0
11678,6,1,12,459,2017-11-07 21:45:53,,0
73487,15,1,13,245,2017-11-09 05:29:07,,0
111247,18,1,19,439,2017-11-09 15:17:11,,0
192694,15,1,13,265,2017-11-09 06:01:27,,0
101973,12,1,47,328,2017-11-07 05:52:01,,0
102942,18,1,19,134,2017-11-07 04:06:44,,0
221943,18,1,1,376,2017-11-08 00:55:57,,0
5178,15,1,19,153,2017-11-09 00:03:18,,0
11006,18,3032,607,107,2017-11-07 04:36:23,,0
106317,12,1,19,205,2017-11-08 02:17:29,,0
191490,12,1,17,140,2017-11-08 05:18:51,,0
95223,15,1,13,111,2017-11-08 05:07:19,,0
114878,2,1,32,205,2017-11-07 02:48:36,,0
173141,18,1,13,439,2017-11-09 06:40:14,,0
82650,17,1,13,280,2017-11-06 16:06:05,,0
145896,1,1,19,134,2017-11-07 05:07:58,,0
190330,1,1,19,134,2017-11-07 11:38:38,,0
66131,2,1,25,477,2017-11-09 06:54:32,,0
44580,15,2,18,245,2017-11-06 23:36:05,,0
248655,9,1,1,127,2017-11-09 13:39:08,,0
44422,11,1,13,137,2017-11-09 04:39:48,,0
275991,9,1,19,232,2017-11-08 15:08:37,,0
287257,12,1,49,219,2017-11-08 04:41:54,,0
354940,18,1,13,439,2017-11-09 13:29:09,,0
53715,3,1,13,424,2017-11-07 14:20:55,,0
63812,15,2,19,245,2017-11-06 22:41:08,,0
45029,15,1,53,245,2017-11-08 07:18:17,,0
206140,1,1,10,134,2017-11-08 02:24:46,,0
115227,21,1,41,128,2017-11-07 00:20:18,,0
7101,12,1,3,328,2017-11-07 15:20:54,,0
46868,14,1,3,463,2017-11-08 01:56:46,,0
73516,18,1,47,107,2017-11-07 17:55:26,,0
157830,12,1,19,481,2017-11-07 09:15:17,,0
73516,21,1,20,232,2017-11-07 12:35:12,,0
17149,12,1,8,140,2017-11-07 16:00:36,,0
104233,3,1,19,280,2017-11-08 14:50:07,,0
79979,2,1,58,477,2017-11-07 11:49:22,,0
124423,18,1,6,107,2017-11-07 07:33:40,,0
56791,3,1,19,280,2017-11-07 10:19:18,,0
78809,15,1,19,130,2017-11-07 14:27:27,,0
50169,3,1,19,280,2017-11-08 15:20:08,,0
14868,3,1,22,466,2017-11-07 11:18:08,,0
32356,2,1,41,477,2017-11-07 04:06:16,,0
6242,18,1,37,107,2017-11-09 01:17:56,,0
27923,15,1,3,140,2017-11-08 00:32:22,,0
88730,9,1,35,442,2017-11-07 13:06:29,,0
158751,12,1,25,328,2017-11-07 09:57:28,,0
10874,12,1,22,481,2017-11-09 07:55:24,,0
80843,12,1,22,265,2017-11-07 11:55:59,,0
109310,60,1,19,21,2017-11-07 05:04:37,,0
76855,14,1,13,463,2017-11-07 00:31:25,,0
67776,9,1,17,134,2017-11-08 10:27:18,,0
17149,3,1,9,19,2017-11-09 14:49:20,,0
110271,9,1,22,244,2017-11-07 09:17:16,,0
42186,14,1,4,463,2017-11-07 22:50:55,,0
160579,2,1,13,435,2017-11-08 08:36:20,,0
43827,12,1,19,259,2017-11-07 14:00:45,,0
173212,28,1,19,135,2017-11-09 12:13:20,,0
55444,2,1,19,469,2017-11-08 08:12:53,,0
64268,9,1,25,107,2017-11-09 11:34:12,,0
153358,15,1,17,245,2017-11-07 08:31:59,,0
15630,14,1,19,480,2017-11-07 09:47:23,,0
77029,14,1,13,379,2017-11-07 20:03:57,,0
13112,12,1,25,178,2017-11-08 02:44:34,,0
21421,2,1,19,122,2017-11-09 00:32:04,,0
77407,9,1,13,334,2017-11-08 08:38:31,,0
105485,12,2,5,265,2017-11-09 08:17:00,,0
32539,12,1,9,245,2017-11-07 14:27:19,,0
5348,2,1,49,236,2017-11-09 08:13:17,,0
95967,12,1,19,245,2017-11-08 16:15:00,,0
28563,1,1,9,134,2017-11-06 23:24:24,,0
202234,11,1,13,481,2017-11-08 14:21:40,,0
29533,12,1,19,178,2017-11-09 11:18:24,,0
105808,2,2,18,364,2017-11-08 13:25:03,,0
41082,19,0,38,213,2017-11-08 00:11:00,,0
2643,2,1,6,477,2017-11-07 16:03:51,,0
257959,12,1,17,265,2017-11-07 17:28:20,,0
38930,2,1,18,237,2017-11-07 10:09:19,,0
205550,2,1,19,435,2017-11-09 13:13:29,,0
10388,12,1,19,245,2017-11-08 14:28:01,,0
83883,12,1,49,265,2017-11-09 09:05:54,,0
97739,2,1,13,435,2017-11-08 09:00:24,,0
189480,3,1,22,280,2017-11-08 02:41:04,,0
49652,310,0,50,272,2017-11-09 03:50:09,,0
114499,18,3543,748,107,2017-11-07 17:46:46,,0
70719,3,1,19,489,2017-11-08 10:00:00,,0
17462,18,1,19,107,2017-11-07 03:21:16,,0
40879,28,1,17,135,2017-11-08 00:28:46,,0
89722,2,1,8,317,2017-11-08 10:38:51,,0
163785,2,1,23,236,2017-11-08 08:46:49,,0
38755,3,1,22,280,2017-11-07 12:58:50,,0
5348,15,1,14,245,2017-11-07 10:15:50,,0
75595,9,1,19,107,2017-11-09 10:19:48,,0
134842,25,1,41,259,2017-11-07 00:35:36,,0
113719,2,1,22,469,2017-11-08 16:18:14,,0
83488,13,1,17,469,2017-11-09 02:10:45,,0
31415,3,1,19,173,2017-11-09 10:01:23,,0
9136,2,1,18,477,2017-11-09 10:47:27,,0
78330,25,1,19,259,2017-11-08 14:52:37,,0
70934,18,1,19,134,2017-11-08 19:26:20,,0
92735,3,1,1,153,2017-11-08 07:15:41,,0
72714,18,1,18,107,2017-11-09 00:35:29,,0
142726,3,1,17,137,2017-11-06 16:19:27,,0
102307,18,1,19,107,2017-11-08 14:18:20,,0
14754,12,1,14,19,2017-11-08 01:40:53,,0
321636,12,1,30,145,2017-11-08 17:22:04,,0
163991,11,1,22,219,2017-11-07 04:35:02,,0
73487,12,1,20,265,2017-11-09 02:42:28,,0
100182,21,1,19,128,2017-11-07 23:28:36,,0
67734,21,1,10,232,2017-11-09 10:40:59,,0
95153,8,1,18,140,2017-11-07 06:00:13,,0
58708,15,1,13,245,2017-11-09 00:18:37,,0
87694,18,1,18,107,2017-11-07 03:18:08,,0
106800,9,1,20,466,2017-11-09 10:53:57,,0
110031,27,1,19,153,2017-11-07 01:45:59,,0
120629,6,1,17,459,2017-11-08 01:37:46,,0
143930,14,1,12,489,2017-11-08 10:53:25,,0
109155,64,1,13,459,2017-11-08 12:15:03,,0
100654,9,1,13,134,2017-11-09 10:52:05,,0
3964,24,1,3,105,2017-11-07 06:28:33,,0
73516,9,1,8,234,2017-11-07 02:46:30,,0
71128,25,1,18,259,2017-11-09 09:55:07,,0
114757,18,1,20,121,2017-11-08 23:19:33,,0
54095,26,1,19,121,2017-11-06 18:04:12,,0
58570,2,1,13,219,2017-11-07 15:47:19,,0
89436,18,1,19,107,2017-11-07 01:28:14,,0
148646,3,1,13,205,2017-11-07 06:51:43,,0
109537,14,1,19,349,2017-11-08 22:17:21,,0
109310,10,1,13,377,2017-11-07 08:10:09,,0
102082,12,1,19,178,2017-11-08 15:59:45,,0
35436,26,1,18,121,2017-11-08 15:46:59,,0
41851,8,1,20,145,2017-11-09 02:23:43,,0
102099,14,1,19,349,2017-11-07 08:10:05,,0
111400,13,1,30,469,2017-11-09 11:38:32,,0
119558,9,1,43,466,2017-11-08 14:49:30,,0
14838,3,1,12,173,2017-11-08 22:38:19,,0
109070,9,1,25,442,2017-11-07 10:37:01,,0
51918,3,1,22,424,2017-11-07 16:27:55,,0
53765,3,1,13,379,2017-11-07 09:34:48,,0
69395,15,1,13,265,2017-11-08 12:05:29,,0
79300,18,1,32,107,2017-11-09 00:55:32,,0
5574,3,1,19,280,2017-11-08 08:51:07,,0
105282,18,1,19,107,2017-11-07 06:46:32,,0
77988,3,1,11,442,2017-11-07 13:36:15,,0
67716,15,1,1,265,2017-11-08 11:24:13,,0
95133,21,1,10,128,2017-11-07 18:16:50,,0
110673,12,1,22,219,2017-11-07 07:36:16,,0
56758,3,1,16,480,2017-11-07 01:30:00,,0
86754,12,1,41,178,2017-11-09 05:14:05,,0
65501,9,1,18,334,2017-11-09 07:06:39,,0
8786,28,1,22,135,2017-11-08 12:44:37,,0
274377,2,1,19,237,2017-11-09 07:43:53,,0
353597,12,1,13,178,2017-11-09 11:33:11,,0
15879,9,1,2,466,2017-11-07 16:11:08,,0
144604,18,1,8,107,2017-11-07 08:36:06,,0
1586,15,1,17,386,2017-11-07 16:30:37,,0
48720,3,1,19,371,2017-11-07 00:50:37,,0
21245,3,1,19,280,2017-11-08 01:33:43,,0
76708,2,1,47,435,2017-11-08 14:55:27,,0
94921,15,1,13,265,2017-11-08 05:52:20,,0
41432,2,1,8,237,2017-11-08 08:14:05,,0
32641,18,1,12,107,2017-11-09 03:09:41,,0
125222,23,1,35,153,2017-11-08 08:55:17,,0
152230,15,1,9,111,2017-11-07 14:10:09,,0
119592,18,1,22,121,2017-11-09 06:14:06,,0
155509,18,1,13,134,2017-11-09 03:44:09,,0
21169,18,1,25,134,2017-11-08 03:46:03,,0
126209,14,1,19,463,2017-11-07 23:23:43,,0
198559,12,2,10,245,2017-11-09 04:17:10,,0
293456,18,1,19,439,2017-11-09 13:10:24,,0
67037,2,1,19,477,2017-11-07 05:27:08,,0
84896,1,1,13,137,2017-11-08 12:34:14,,0
14085,18,1,19,121,2017-11-09 07:47:20,,0
15540,18,1,1,107,2017-11-08 00:04:51,,0
156914,3,1,19,211,2017-11-08 14:16:29,,0
172907,3,1,19,480,2017-11-09 09:34:54,,0
126042,3,1,25,280,2017-11-08 09:44:50,,0
123316,3,1,14,173,2017-11-06 20:07:51,,0
151766,14,1,19,480,2017-11-08 10:02:35,,0
13177,6,1,10,459,2017-11-08 03:16:40,,0
103002,14,1,19,442,2017-11-07 09:13:29,,0
21927,9,1,18,107,2017-11-09 03:34:15,,0
39081,21,2,19,128,2017-11-08 13:08:48,,0
107155,9,1,13,134,2017-11-09 00:04:57,,0
173774,18,3543,748,107,2017-11-07 23:34:53,,0
85650,12,1,19,409,2017-11-09 05:38:54,,0
163902,12,1,9,328,2017-11-06 22:45:16,,0
97514,12,1,10,265,2017-11-09 00:22:00,,0
199051,15,1,41,245,2017-11-07 05:49:39,,0
113630,21,1,13,128,2017-11-06 21:00:32,,0
39762,9,1,13,244,2017-11-07 11:53:11,,0
107246,9,1,36,244,2017-11-08 10:04:27,,0
12506,3,1,19,280,2017-11-08 01:37:57,,0
5348,2,1,15,477,2017-11-08 07:46:28,,0
108942,18,1,11,107,2017-11-08 00:04:17,,0
73395,12,1,9,424,2017-11-08 12:31:24,,0
13597,12,1,15,259,2017-11-08 16:07:28,,0
105125,1,1,15,101,2017-11-09 08:36:59,,0
83015,15,1,41,153,2017-11-08 05:14:24,,0
13135,18,1,8,121,2017-11-07 14:48:48,,0
66214,12,1,17,178,2017-11-07 04:57:22,,0
115975,18,1,13,121,2017-11-08 20:58:03,,0
72253,1,1,19,153,2017-11-08 14:00:23,,0
65704,3,1,18,137,2017-11-08 15:57:13,,0
25394,3,1,10,115,2017-11-08 08:21:15,,0
61038,17,1,17,280,2017-11-07 17:57:18,,0
16426,64,1,23,459,2017-11-08 04:27:00,,0
184479,8,2,19,145,2017-11-07 03:50:41,,0
88340,14,1,22,480,2017-11-07 06:06:53,,0
25818,6,1,19,125,2017-11-07 17:17:42,,0
114054,1,1,53,349,2017-11-06 22:04:16,,0
1769,19,0,24,343,2017-11-09 10:57:00,,0
13100,18,1,19,121,2017-11-06 16:03:20,,0
90818,27,1,13,153,2017-11-07 04:31:58,,0
40924,5,1,9,377,2017-11-08 08:56:35,,0
103463,12,1,19,259,2017-11-08 11:26:18,,0
93027,12,1,22,178,2017-11-06 23:12:13,,0
67744,12,1,19,340,2017-11-08 15:58:50,,0
121359,3,1,46,409,2017-11-08 16:48:48,,0
320170,11,1,13,325,2017-11-08 23:24:01,,0
114649,64,1,41,459,2017-11-08 07:09:36,,0
36213,12,1,15,205,2017-11-07 04:58:42,,0
69489,12,1,17,105,2017-11-07 21:56:59,,0
39756,2,1,19,452,2017-11-08 00:26:56,,0
6959,3,1,25,379,2017-11-07 08:54:27,,0
124384,21,1,13,232,2017-11-08 22:03:49,,0
73343,7,1,18,101,2017-11-09 05:37:36,,0
62915,1,1,19,135,2017-11-09 10:19:28,,0
123429,18,1,17,107,2017-11-09 11:29:01,,0
55898,13,1,19,477,2017-11-06 23:46:24,,0
44405,9,1,18,445,2017-11-08 01:06:22,,0
290469,3,1,13,280,2017-11-09 05:07:00,,0
5314,14,1,6,379,2017-11-07 16:22:13,,0
50169,15,1,35,3,2017-11-07 00:12:38,,0
104799,2,1,19,469,2017-11-07 03:00:50,,0
234197,64,1,18,459,2017-11-09 10:00:51,,0
3804,64,1,18,459,2017-11-07 09:46:43,,0
10874,12,1,18,265,2017-11-07 10:23:13,,0
73487,12,1,19,326,2017-11-08 15:00:31,,0
18955,25,1,16,259,2017-11-09 09:36:45,,0
86402,14,1,17,480,2017-11-07 09:24:44,,0
75991,11,1,13,122,2017-11-09 07:27:53,,0
75312,6,1,13,459,2017-11-07 04:59:06,,0
38176,12,1,19,265,2017-11-07 10:08:52,,0
285030,3,1,6,280,2017-11-08 01:46:41,,0
102065,3,2,63,280,2017-11-08 21:58:32,,0
2759,7,1,22,101,2017-11-09 06:19:54,,0
83280,21,1,19,128,2017-11-08 09:37:21,,0
10142,11,1,13,325,2017-11-07 03:08:32,,0
27101,12,1,13,259,2017-11-09 04:51:18,,0
213083,1,1,2,153,2017-11-08 09:21:28,,0
14895,3,1,6,115,2017-11-08 05:16:41,,0
23144,15,1,27,278,2017-11-09 00:06:27,,0
91574,11,1,19,219,2017-11-09 03:39:40,,0
21097,9,1,15,232,2017-11-09 11:06:55,,0
40216,3,1,22,280,2017-11-09 06:24:03,,0
85347,12,1,20,205,2017-11-07 11:59:58,,0
48529,3,1,13,489,2017-11-08 11:51:37,,0
89279,12,1,13,245,2017-11-08 03:38:14,,0
91694,3,2,19,402,2017-11-07 20:41:24,,0
103973,3,1,13,153,2017-11-09 01:35:32,,0
105560,2,1,13,236,2017-11-07 18:23:12,,0
10785,2,1,19,237,2017-11-07 11:33:29,,0
1524,1,1,13,134,2017-11-08 00:24:50,,0
44555,12,1,39,259,2017-11-07 12:38:33,,0
120012,2,1,17,435,2017-11-09 13:26:51,,0
125343,3,1,15,211,2017-11-09 13:45:43,,0
147575,15,1,13,245,2017-11-07 11:39:56,,0
43827,12,1,2,140,2017-11-09 12:59:47,,0
9611,3,1,19,442,2017-11-06 22:25:12,,0
211143,12,1,13,135,2017-11-09 04:45:44,,0
40768,3,1,13,409,2017-11-09 08:01:50,,0
172003,24,1,6,105,2017-11-06 16:42:36,,0
47979,18,1,9,439,2017-11-09 06:08:22,,0
163636,12,1,31,259,2017-11-08 09:56:09,,0
31358,18,1,19,439,2017-11-09 04:11:07,,0
15933,9,1,19,244,2017-11-08 01:59:24,,0
66998,13,1,19,477,2017-11-07 12:53:09,,0
81935,3,1,19,19,2017-11-09 13:49:24,,0
247281,2,1,19,219,2017-11-08 01:07:46,,0
106200,2,1,13,237,2017-11-08 00:58:48,,0
151699,2,1,15,219,2017-11-07 05:44:02,,0
97933,21,1,19,232,2017-11-08 03:23:52,,0
181772,24,1,19,105,2017-11-08 04:41:34,,0
7567,3,1,32,280,2017-11-08 04:33:05,,0
10238,14,1,13,439,2017-11-07 20:23:24,,0
29875,9,1,13,489,2017-11-08 16:45:16,,0
45380,9,1,15,445,2017-11-08 14:54:49,,0
158793,15,1,41,3,2017-11-07 10:50:17,,0
281939,3,1,17,280,2017-11-08 11:27:31,,0
77257,3,1,19,137,2017-11-07 10:10:21,,0
124608,2,1,9,477,2017-11-08 06:47:32,,0
74324,15,1,17,153,2017-11-09 07:30:52,,0
49538,12,1,13,178,2017-11-09 08:44:07,,0
88162,14,1,49,463,2017-11-07 13:57:54,,0
242018,21,1,3,128,2017-11-07 22:29:14,,0
101994,8,1,8,145,2017-11-07 14:52:49,,0
72164,14,1,13,442,2017-11-09 06:13:47,,0
63093,15,1,37,379,2017-11-08 14:54:43,,0
176758,2,1,14,122,2017-11-06 23:17:36,,0
39860,24,2,19,105,2017-11-09 01:52:07,,0
94877,3,1,8,280,2017-11-07 22:51:26,,0
159857,1,1,19,377,2017-11-09 04:52:36,,0
69800,14,1,19,463,2017-11-08 13:16:40,,0
44513,9,1,19,445,2017-11-09 00:13:37,,0
55729,2,1,20,477,2017-11-08 10:42:24,,0
42307,12,1,19,145,2017-11-07 08:26:52,,0
169293,14,1,17,401,2017-11-08 04:39:22,,0
37426,3,1,37,173,2017-11-07 13:23:27,,0
167724,19,3282,0,333,2017-11-07 05:15:23,,0
7065,3,1,19,130,2017-11-09 14:02:09,,0
47747,13,1,13,477,2017-11-09 04:36:01,,0
112568,9,1,19,134,2017-11-06 16:27:58,,0
146464,3,1,37,371,2017-11-07 01:17:44,,0
184467,9,1,13,215,2017-11-07 21:41:17,,0
108649,14,1,19,467,2017-11-07 00:21:50,,0
280639,3,1,13,480,2017-11-08 12:37:15,,0
103672,3,1,32,280,2017-11-07 06:22:14,,0
50169,3,1,13,135,2017-11-07 04:41:13,,0
79787,2,1,10,237,2017-11-09 07:06:16,,0
158477,3,1,13,280,2017-11-08 02:06:18,,0
93908,9,1,19,466,2017-11-09 04:16:24,,0
76853,93,1,13,371,2017-11-08 02:47:57,,0
110574,2,1,13,477,2017-11-07 16:55:09,,0
64531,9,1,18,489,2017-11-09 10:23:17,,0
278550,15,1,11,245,2017-11-08 01:45:10,,0
58151,14,1,1,480,2017-11-08 13:42:50,,0
89280,14,1,14,489,2017-11-09 02:15:52,,0
6996,151,0,38,347,2017-11-08 07:39:24,,0
84656,32,1,6,376,2017-11-09 03:09:30,,0
54597,14,1,6,480,2017-11-07 22:50:38,,0
205119,22,1,32,496,2017-11-07 11:08:28,,0
17149,12,1,15,205,2017-11-07 12:43:36,,0
43374,27,1,19,153,2017-11-08 02:49:25,,0
34842,18,1,13,439,2017-11-07 07:41:53,,0
48170,3,1,18,130,2017-11-07 11:09:16,,0
7151,12,1,13,409,2017-11-08 07:24:29,,0
104753,9,1,13,215,2017-11-08 05:37:44,,0
121064,3,1,8,280,2017-11-09 03:08:57,,0
3964,3,1,9,280,2017-11-07 01:55:15,,0
69805,6,1,16,459,2017-11-08 06:43:53,,0
14692,29,1,8,210,2017-11-09 14:43:00,,0
32625,3,1,19,280,2017-11-08 02:53:57,,0
76521,2,1,19,452,2017-11-07 01:10:33,,0
325602,14,1,13,134,2017-11-09 13:53:12,,0
114314,3,1,25,19,2017-11-07 05:35:53,,0
145740,8,1,26,145,2017-11-07 15:31:28,,0
37892,21,2,19,232,2017-11-08 12:28:08,,0
144421,2,1,19,452,2017-11-07 03:23:50,,0
47962,14,1,19,379,2017-11-07 15:44:36,,0
108858,12,2,19,265,2017-11-08 04:55:47,,0
163178,2,1,25,236,2017-11-06 16:56:17,,0
60893,15,1,6,379,2017-11-08 18:09:46,,0
49383,7,1,19,101,2017-11-09 05:30:10,,0
5348,3,1,47,379,2017-11-09 14:46:47,,0
39782,2,1,19,205,2017-11-08 09:14:16,,0
11105,13,1,13,477,2017-11-08 04:10:52,,0
37559,17,1,25,128,2017-11-09 15:12:09,,0
114276,64,1,14,459,2017-11-08 14:47:46,,0
2228,3,1,6,137,2017-11-08 23:25:27,,0
35923,14,1,13,463,2017-11-08 02:41:56,,0
41200,13,1,22,400,2017-11-06 21:44:59,,0
100275,15,1,9,3,2017-11-07 21:45:33,,0
81469,9,1,16,232,2017-11-09 04:53:12,,0
35702,8,1,19,145,2017-11-07 08:19:16,,0
94059,18,1,17,134,2017-11-09 11:14:14,,0
54132,13,1,28,477,2017-11-08 08:15:13,,0
38673,9,1,37,445,2017-11-09 04:09:44,,0
17149,12,1,16,19,2017-11-09 13:35:50,,0
25792,2,1,13,205,2017-11-08 10:29:40,,0
53964,2,1,19,122,2017-11-09 12:48:10,,0
111941,9,1,19,445,2017-11-08 09:02:06,,0
3542,9,1,17,449,2017-11-08 12:05:23,,0
2561,15,1,13,245,2017-11-07 07:19:47,,0
91040,2,1,19,236,2017-11-07 02:59:46,,0
49843,15,1,13,480,2017-11-07 22:42:30,,0
114314,3,1,19,480,2017-11-07 03:58:03,,0
27988,3,1,43,280,2017-11-09 06:19:18,,0
87161,18,3032,607,107,2017-11-06 23:31:29,,0
103036,9,1,18,232,2017-11-08 14:01:49,,0
262042,94,1,18,361,2017-11-08 02:35:09,,0
15179,18,1,41,121,2017-11-09 04:33:41,,0
99769,22,1,13,116,2017-11-07 13:24:12,,0
15148,15,1,19,379,2017-11-07 03:00:45,,0
11782,18,1,9,107,2017-11-09 04:15:52,,0
121894,23,1,10,153,2017-11-09 13:52:58,,0
19186,1,1,10,134,2017-11-08 19:05:30,,0
97684,9,1,4,232,2017-11-06 16:07:13,,0
119349,20,2,9,259,2017-11-08 15:26:07,,0
119181,3,2,100,489,2017-11-08 15:39:53,,0
105587,18,1,17,121,2017-11-07 14:16:50,,0
84896,9,1,11,258,2017-11-08 12:00:09,,0
145934,18,1,17,134,2017-11-06 22:11:50,,0
102350,3,1,19,280,2017-11-08 12:14:44,,0
69489,29,1,19,333,2017-11-08 03:29:56,,0
140993,2,1,13,452,2017-11-09 01:55:38,,0
95546,18,1,13,376,2017-11-07 18:52:29,,0
3994,2,1,1,477,2017-11-08 12:47:54,,0
82363,6,1,13,459,2017-11-08 08:40:24,,0
85844,23,1,19,153,2017-11-08 16:51:47,,0
105475,15,1,10,245,2017-11-06 22:30:43,,0
72722,32,1,15,376,2017-11-08 14:32:49,,0
95041,2,1,19,205,2017-11-09 15:38:54,,0
46729,9,1,6,232,2017-11-06 23:41:09,,0
54632,12,1,13,178,2017-11-08 13:42:26,,0
112217,2,1,13,236,2017-11-07 04:18:04,,0
25792,2,1,19,205,2017-11-07 17:23:12,,0
48240,14,1,20,134,2017-11-07 09:56:15,,0
61422,2,1,3,435,2017-11-09 15:16:49,,0
45745,12,1,20,245,2017-11-07 03:34:47,,0
44536,2,1,13,477,2017-11-08 02:33:40,,0
81807,12,1,41,140,2017-11-09 08:36:06,,0
63902,2,1,19,435,2017-11-09 01:13:25,,0
243085,28,1,19,135,2017-11-08 15:21:27,,0
66414,12,1,19,124,2017-11-06 22:18:57,,0
6367,2,1,23,237,2017-11-09 14:49:17,,0
44028,15,1,13,265,2017-11-09 13:55:11,,0
73487,15,1,16,245,2017-11-07 17:53:23,,0
57520,9,1,19,445,2017-11-08 09:48:17,,0
79827,8,1,13,145,2017-11-08 10:56:37,,0
84774,15,1,13,315,2017-11-07 15:41:57,,0
121332,9,1,9,134,2017-11-09 02:38:58,,0
199851,12,1,19,212,2017-11-07 14:06:11,,0
138871,14,1,31,442,2017-11-08 23:21:30,,0
79157,3,1,22,205,2017-11-08 22:39:20,,0
93021,9,1,14,234,2017-11-09 07:17:15,,0
200425,9,1,19,334,2017-11-09 08:53:19,,0
22701,18,1,46,121,2017-11-07 18:46:38,,0
172980,12,1,23,259,2017-11-07 04:55:46,,0
33054,14,1,19,463,2017-11-07 12:21:07,,0
71099,14,1,10,463,2017-11-08 17:44:09,,0
24642,3,1,18,280,2017-11-09 07:21:27,,0
161502,15,1,19,386,2017-11-09 15:31:19,,0
82174,21,1,19,128,2017-11-09 02:45:51,,0
105475,7,1,27,101,2017-11-08 06:03:59,,0
5314,2,1,37,477,2017-11-09 09:43:08,,0
51680,15,2,16,130,2017-11-07 01:33:15,,0
44673,2,1,14,205,2017-11-08 07:01:14,,0
125295,12,1,13,265,2017-11-07 14:22:42,,0
16414,13,1,14,477,2017-11-06 22:54:21,,0
26995,12,1,13,409,2017-11-08 21:22:37,,0
191310,18,1,19,107,2017-11-07 02:24:37,,0
70165,3,1,8,379,2017-11-08 04:54:59,,0
107986,18,1,3,107,2017-11-07 01:58:09,,0
2728,18,1,25,121,2017-11-08 19:40:07,,0
95766,12,2,19,145,2017-11-07 17:12:01,,0
28735,14,1,13,489,2017-11-08 13:49:58,,0
108881,2,1,13,477,2017-11-07 05:26:14,,0
105560,2,1,18,435,2017-11-08 13:28:14,,0
98521,3,1,10,280,2017-11-08 06:05:44,,0
100971,3,1,32,371,2017-11-07 01:03:12,,0
106408,12,1,17,328,2017-11-09 12:12:28,,0
55675,1,1,41,153,2017-11-09 12:17:24,,0
84988,3,1,15,280,2017-11-09 06:54:51,,0
173699,9,1,27,442,2017-11-09 15:26:03,,0
105249,2,1,13,469,2017-11-08 15:06:33,,0
49602,12,1,22,178,2017-11-09 13:55:52,,0
283045,15,1,25,153,2017-11-08 23:46:57,,0
104437,15,1,19,430,2017-11-06 19:17:51,,0
168650,1,1,17,150,2017-11-08 11:28:36,,0
198666,3,1,13,280,2017-11-07 07:24:02,,0
21998,2,1,13,219,2017-11-08 10:05:35,,0
93592,14,1,13,349,2017-11-08 11:54:10,,0
261419,2,1,17,122,2017-11-08 04:07:18,,0
31893,2,1,13,237,2017-11-07 05:00:34,,0
47995,2,1,19,477,2017-11-08 07:21:05,,0
117867,2,1,19,236,2017-11-08 07:07:51,,0
17255,12,1,13,497,2017-11-08 13:29:37,,0
146526,6,1,19,459,2017-11-09 15:16:12,,0
92766,26,1,22,477,2017-11-08 17:27:12,,0
144604,14,1,19,134,2017-11-07 07:39:35,,0
22670,1,1,19,153,2017-11-08 03:31:30,,0
105475,9,1,40,134,2017-11-07 16:08:41,,0
10239,18,1,2,107,2017-11-08 05:22:02,,0
80605,29,1,13,343,2017-11-07 13:23:47,,0
137052,3,1,20,442,2017-11-08 04:00:58,,0
53454,28,1,10,135,2017-11-09 15:21:58,,0
111599,1,1,37,134,2017-11-07 11:42:11,,0
21718,15,1,19,315,2017-11-07 04:46:26,,0
67514,3,1,3,280,2017-11-08 03:09:11,,0
187535,150,1,13,110,2017-11-07 05:52:54,,0
31725,15,1,19,153,2017-11-08 00:44:55,,0
75634,2,1,16,205,2017-11-08 16:25:50,,0
59244,2,1,19,212,2017-11-07 05:53:42,,0
228381,9,1,8,334,2017-11-08 04:59:58,,0
114083,14,1,18,467,2017-11-08 15:31:34,,0
2358,2,1,19,236,2017-11-08 02:07:52,,0
49818,8,1,9,145,2017-11-08 03:39:02,,0
12356,11,1,13,122,2017-11-09 00:43:48,,0
245388,20,1,19,259,2017-11-08 17:48:24,,0
93021,9,2,17,234,2017-11-09 00:22:08,,0
63812,27,1,8,122,2017-11-07 14:44:06,,0
107999,3,1,13,442,2017-11-08 05:48:48,,0
207105,14,1,8,349,2017-11-07 14:03:17,,0
16836,12,1,19,245,2017-11-08 14:52:38,,0
119289,9,2,17,120,2017-11-09 12:05:25,,0
